cornus,kousa,coko2
cornus,nuttallii,conu4
cornutia,obovata,coob4
cornutia,pyramidata,copy2
corylus,colurna,coco30
corymbia,calophylla,coca48
corymbia,citriodora,coci4
corymbia,ficifolia,cofi7
corymbia,gummifera,cogu4
corynocarpus,laevigatus,cola6
cotinus,coggygria,coco10
cotinus,obovatus,coob2
couroupita,guianensis,cogu3
crataegus,brainerdii,crbr3
crataegus,calpodendron,crca
crataegus,chrysocarpa,crch
crataegus,crus-galli,crcr2
crataegus,dilatata,crdi
crataegus,flabellata,crfl
crataegus,mollis,crmo2
crataegus,monogyna,crmo3
crataegus,pedicellata,crpe
crataegus,spp.,crata
crataegus,succulenta,crsu5
crataegus,uniflora,crun
crateva,religiosa,crre12
crescentia,alata,cral11
crescentia,cujete,crcu
crescentia,linearifolia,crli5
crescentia,portoricensis,crpo6
critonia,portoricensis,crpo7
crossopetalum,rhacoma,crrh
crossostylis,biflora,crbi9
crotalaria,longirostrata,crlo3
croton,astroites,cras3
croton,flavens,crfl23
croton,poecilanthus,crpo4
cryptocarya,elegans,crel8
cryptocarya,mannii,crma8
cryptocarya,oreophila,cror5
cryptocarya,turbinata,crtu4
cryptomeria,japonica,crja3
cudrania,tricuspidata,cutr2
cunninghamia,lanceolata,cula
cupania,americana,cuam
cupania,triquetra,cutr
cupaniopsis,anacardioides,cuan4
cupressocyparis,leylandii,cule2
cupressus,arizonica,cuar
cupressus,bakeri,cuba
cupressus,forbesii,cufo2
cupressus,lusitanica,culu2
cupressus,macnabiana,cuma
cupressus,macrocarpa,cuma2
cupressus,sargentii,cusa3
cupressus,sempervirens,cuse2
cyanea,aculeatiflora,cyac4
cyanea,arborea,cyar10
cyanea,fissa,cyfi6
cyanea,floribunda,cyfl4
cyanea,giffardii,cygi5
cyanea,hamatiflora,cyha6
cyanea,hardyi,cyha7
cyanea,horrida,cyho6
cyanea,kuhihewa,cyku3
cyanea,kunthiana,cyku
cyanea,leptostegia,cyle5
cyanea,macrostegia,cyma10
cyanea,marksii,cyma14
cyanea,pilosa,cypi4
cyanea,pohaku,cypo5
cyanea,procera,cypr8
cyanea,pycnocarpa,cypy
cyanea,quercifolia,cyqu
cyanea,rivularis,cyri4
cyanea,solenocalyx,cyso2
cyanea,spp.,cyane
cyanea,stictophylla,cyst5
cyanea,superba,cysu8
cyanea,tritomantha,cytr6
cyathea,andina,cyan
cyathea,arborea,cyar
cyathea,cooperi,cyco18
cyathea,decurrens,cyde16
cyathea,furfuracea,cyfu
cyathea,lunulata,cylu5
cyathea,medullaris,cyme12
cyathea,nigricans,cyni7
cyathea,parvula,cypa7
cyathea,ponapeana,cypo11
cyathea,tenera,cyte10
cyathea,truncata,cytr11
cybianthus,sintenisii,cysi
cycas,circinalis,cyci3
cycas,revoluta,cyre11
cyclophyllum,barbatum,cyba7
cydonia,oblonga,cyob2
cynometra,portoricensis,cypo2
cynometra,ramiflora,cyra8
cynometra,yokotae,cyyo
cyphomandra,betacea,cybe3
cyrilla,racemiflora,cyra
cyrtandra,giffardii,cygi3
cyrtandra,ramosissima,cyra3
dacryodes,excelsa,daex
dalbergia,retusa,dare6
dalbergia,sissoo,dasi
dalbergia,tucurensis,datu
daphnopsis,americana,daam2
daphnopsis,helleriana,dahe2
daphnopsis,philippiana,daph
delissea,fallax,defa
delissea,laciniata,dela4
delissea,niihauensis,deni
